"","yearel","difdemshare","mdemsharenext","mdemshareprev"
"3010",1956,0.0480263531208038,0.567738711833954,0.525334537029266
"3019",1954,-0.110984921455383,0.423870593309402,0.438292682170868
"3020",1956,-0.114353537559509,0.423870593309402,0.438292682170868
"3021",1958,0.0112296342849731,0.518354594707489,0.472539275884628
"3024",1954,-0.122277975082397,0.393183499574661,0.366201162338257
"3025",1956,-0.162857294082642,0.371515184640884,0.403639167547226
"3026",1958,0.219019412994385,0.60321968793869,0.63100653886795
"3034",1954,0.144503235816956,0.584069490432739,0.583165347576141
"3035",1956,0.0766629874706268,0.573001980781555,0.525536715984344
"3039",1954,0.0744239389896393,0.597879230976105,0.526721119880676
"3040",1956,0.136221081018448,0.563722848892212,0.560968160629272
"3044",1954,-0.0287849605083466,0.438607752323151,0.462698698043823
"3045",1956,-0.0849058926105499,0.393856048583984,0.466867417097092
"3046",1958,0.0280080735683441,0.535835683345795,0.515917360782623
"3049",1954,0.0907942354679108,0.614796221256256,0.584919214248657
"3050",1956,0.180502414703369,0.636393308639526,0.61733740568161
"3054",1954,-0.176599144935608,0.391896307468414,0.425834864377975
"3055",1956,-0.143135696649551,0.380722761154175,0.420196175575256
"3056",1958,-0.024854302406311,0.478721141815186,0.520916044712067
"3060",1956,0.204889804124832,0.613519787788391,0.573727965354919
"3070",1956,0.222267150878906,0.645943760871887,0.60882979631424
"3084",1954,-0.249209553003311,0.377537816762924,0.442024797201157
"3086",1958,-0.17374062538147,0.368037611246109,0.408233940601349
"3089",1954,-0.160879105329514,0.371515184640884,0.403639167547226
"3094",1954,0.18352410197258,0.636393308639526,0.61733740568161
"3095",1956,0.0748632848262787,0.597879230976105,0.526721119880676
"3129",1954,0.0542040765285492,0.56830370426178,0.540523052215576
"3130",1956,-0.00588735938072205,0.442523181438446,0.464892327785492
"3131",1958,-0.0917889773845673,0.392090976238251,0.414985239505768
"3134",1954,0.0996347665786743,0.56675124168396,0.535502552986145
"3135",1956,0.0473851263523102,0.567738711833954,0.525334537029266
"3139",1954,0.177240520715714,0.610752761363983,0.631223201751709
"3140",1956,0.0299264192581177,0.535835683345795,0.515917360782623
"3141",1958,0.19856783747673,0.62489664554596,0.606481790542603
"3144",1954,0.00448033213615417,0.524780869483948,0.523117542266846
"3145",1956,-0.0564093589782715,0.416869193315506,0.459104090929031
"3146",1958,0.0296650826931,0.535835683345795,0.515917360782623
"3150",1956,0.213575333356857,0.677564263343811,0.655063629150391
"3155",1956,0.147984623908997,0.592054784297943,0.569956600666046
"3159",1954,-0.062569260597229,0.425354391336441,0.442281723022461
"3160",1956,-0.0986975431442261,0.40701898932457,0.410518795251846
"3161",1958,-0.184929341077805,0.394276797771454,0.414450019598007
"3164",1954,0.241611361503601,0.641158401966095,0.630519151687622
"3165",1956,0.201264023780823,0.613519787788391,0.573727965354919
"3166",1958,0.21798899769783,0.60321968793869,0.63100653886795
"3169",1954,0.11508172750473,0.599108695983887,0.557944357395172
"3170",1956,0.155544757843018,0.606199741363525,0.617055058479309
"3174",1954,-0.106155753135681,0.412696540355682,0.454258769750595
"3175",1956,-0.0676593780517578,0.44115549325943,0.44494640827179
"3176",1958,0.0843942165374756,0.555431842803955,0.529476523399353
"3179",1954,-0.0601345300674438,0.425354391336441,0.442281723022461
"3180",1956,-0.0046919584274292,0.452087700366974,0.453472971916199
"3181",1958,-0.00428342819213867,0.452087700366974,0.453472971916199
"3184",1954,0.0698153078556061,0.577433168888092,0.543012738227844
"3185",1956,0.235152512788773,0.650245904922485,0.628190994262695
"3189",1954,0.0974898338317871,0.56675124168396,0.535502552986145
"3190",1956,0.102580070495605,0.589743673801422,0.506685197353363
"3191",1958,0.248335242271423,0.658842325210571,0.661363184452057
"3194",1954,-0.216668516397476,0.371206998825073,0.412021726369858
"3195",1956,-0.199524074792862,0.396428644657135,0.410424441099167
"3196",1958,-0.100436359643936,0.422554552555084,0.429781138896942
"3199",1954,0.119577795267105,0.599108695983887,0.557944357395172
"3200",1956,0.241038918495178,0.641158401966095,0.630519151687622
"3204",1954,-0.0123126208782196,0.455277919769287,0.490103662014008
"3205",1956,0.0174936354160309,0.520029544830322,0.465887308120728
"3206",1958,0.219668179750443,0.60321968793869,0.63100653886795
"3209",1954,-0.0901995003223419,0.392090976238251,0.414985239505768
"3210",1956,0.0843040943145752,0.555431842803955,0.529476523399353
"3214",1954,0.169221520423889,0.595217883586884,0.616234004497528
"3215",1956,0.169221520423889,0.595217883586884,0.616234004497528
"3216",1958,0.169221520423889,0.595217883586884,0.616234004497528
"3219",1954,0.169221520423889,0.595217883586884,0.616234004497528
"3220",1956,0.169221520423889,0.595217883586884,0.616234004497528
"3221",1958,0.169221520423889,0.595217883586884,0.616234004497528
"3224",1954,-0.0673251450061798,0.44115549325943,0.44494640827179
"3225",1956,-0.218464344739914,0.371206998825073,0.412021726369858
"3226",1958,-0.0779228210449219,0.41492372751236,0.448921769857407
"3229",1954,-0.143274158239365,0.380722761154175,0.420196175575256
"3230",1956,-0.152721136808395,0.417075216770172,0.407009094953537
"3231",1958,0.0222979485988617,0.526719570159912,0.52318012714386
"3234",1954,-0.123663455247879,0.393183499574661,0.366201162338257
"3235",1956,-0.163808584213257,0.371515184640884,0.403639167547226
"3236",1958,-0.0716407299041748,0.448143571615219,0.441522657871246
"3239",1954,-0.18169379234314,0.394276797771454,0.414450019598007
"3240",1956,-0.071213036775589,0.448143571615219,0.441522657871246
"3241",1958,0.0983792543411255,0.56675124168396,0.535502552986145
"3246",1958,0.219062209129333,0.60321968793869,0.63100653886795
"3254",1954,-0.245550751686096,0.377537816762924,0.442024797201157
"3255",1956,-0.238520860671997,0.384374409914017,0.385249346494675
"3256",1958,-0.199401378631592,0.396428644657135,0.410424441099167
"3264",1954,-0.0180139541625977,0.447776228189468,0.481011390686035
"3265",1956,-0.0746972560882568,0.448143571615219,0.441522657871246
"3266",1958,-0.0191190242767334,0.447776228189468,0.481011390686035
"3269",1954,-0.0601869523525238,0.425354391336441,0.442281723022461
"3270",1956,-0.0556154251098633,0.416869193315506,0.459104090929031
"3271",1958,0.0188339948654175,0.520029544830322,0.465887308120728
"3279",1954,-0.0901345312595367,0.392090976238251,0.414985239505768
"3280",1956,-0.205663800239563,0.381492048501968,0.414540827274323
"3281",1958,-0.175841689109802,0.391896307468414,0.425834864377975
"3284",1954,-0.224133133888245,0.352606773376465,0.351172238588333
"3285",1956,-0.213223099708557,0.393436163663864,0.408660441637039
"3286",1958,-0.0910854041576385,0.392090976238251,0.414985239505768
"3289",1954,-0.0511796176433563,0.422599375247955,0.431375712156296
"3290",1956,0.0614827573299408,0.538226783275604,0.495486587285995
"3294",1954,0.0758160054683685,0.573001980781555,0.525536715984344
"3299",1954,-0.0492227971553802,0.405659049749374,0.488230556249619
"3300",1956,-0.191561251878738,0.391616851091385,0.389421999454498
"3301",1958,-0.14037823677063,0.380722761154175,0.420196175575256
"3309",1954,-0.138277292251587,0.360695838928223,0.395641356706619
"3310",1956,-0.157872796058655,0.422813564538956,0.382385939359665
"3311",1958,-0.0409203767776489,0.4126837849617,0.447118937969208
"3314",1954,-0.216461271047592,0.371206998825073,0.412021726369858
"3315",1956,-0.215300649404526,0.371206998825073,0.412021726369858
"3316",1958,-0.156187653541565,0.422813564538956,0.382385939359665
"3319",1954,0.201855093240738,0.613519787788391,0.573727965354919
"3324",1954,-0.100354343652725,0.422554552555084,0.429781138896942
"3325",1956,-0.185019999742508,0.35799053311348,0.392098784446716
"3326",1958,-0.200783103704453,0.347458600997925,0.404969841241837
"3339",1954,-0.174366325139999,0.368037611246109,0.408233940601349
"3341",1958,-0.0370732545852661,0.463498711585999,0.4673912525177
"3344",1954,-0.163245290517807,0.371515184640884,0.403639167547226
"3345",1956,-0.196782916784286,0.396428644657135,0.410424441099167
"3346",1958,-0.107264041900635,0.412696540355682,0.454258769750595
"3354",1954,-0.137702912092209,0.360695838928223,0.395641356706619
"3355",1956,-0.238771229982376,0.384374409914017,0.385249346494675
"3356",1958,-0.127120018005371,0.391132682561874,0.40867230296135
"3361",1958,0.00223815441131592,0.524780869483948,0.523117542266846
"3364",1954,0.201956033706665,0.613519787788391,0.573727965354919
"3376",1958,-0.163948863744736,0.371515184640884,0.403639167547226
"3379",1954,-0.159000545740128,0.422813564538956,0.382385939359665
"3380",1956,0.0309245586395264,0.544944763183594,0.501775443553925
"3381",1958,0.247725248336792,0.658842325210571,0.661363184452057
"3384",1954,-0.208336234092712,0.381492048501968,0.414540827274323
"3386",1958,-0.10668158531189,0.412696540355682,0.454258769750595
"3390",1956,-0.0939992964267731,0.392090976238251,0.414985239505768
"3391",1958,-0.0981574356555939,0.40701898932457,0.410518795251846
"3394",1954,-0.0511501729488373,0.422599375247955,0.431375712156296
"3395",1956,0.0130873918533325,0.518354594707489,0.472539275884628
"3396",1958,0.221282243728638,0.645943760871887,0.60882979631424
"3399",1954,0.048441082239151,0.567738711833954,0.525334537029266
"3400",1956,0.231636017560959,0.624011635780334,0.607193648815155
"3404",1954,-0.117972612380981,0.421190738677979,0.445347845554352
"3405",1956,0.0255086123943329,0.535835683345795,0.515917360782623
"3406",1958,0.126501202583313,0.573815405368805,0.548367142677307
"3409",1954,-0.0526354014873505,0.422599375247955,0.431375712156296
"3410",1956,-0.162483215332031,0.371515184640884,0.403639167547226
"3414",1954,-0.0429335832595825,0.4126837849617,0.447118937969208
"3415",1956,-0.120420813560486,0.393183499574661,0.366201162338257
"3416",1958,-0.0752014517784119,0.41492372751236,0.448921769857407
"3420",1956,-0.130248039960861,0.396961212158203,0.383705943822861
"3421",1958,-0.220226228237152,0.352606773376465,0.351172238588333
"3424",1954,-0.220381140708923,0.352606773376465,0.351172238588333
"3425",1956,-0.00820815563201904,0.442523181438446,0.464892327785492
"3426",1958,-0.083037257194519,0.393856048583984,0.466867417097092
"3429",1954,-0.171426147222519,0.368037611246109,0.408233940601349
"3430",1956,-0.0753160715103149,0.41492372751236,0.448921769857407
"3431",1958,-0.0685179233551025,0.44115549325943,0.44494640827179
"3434",1954,-0.104852229356766,0.422554552555084,0.429781138896942
"3435",1956,-0.0807236135005951,0.393856048583984,0.466867417097092
"3436",1958,-0.0759046673774719,0.41492372751236,0.448921769857407
"3439",1954,-0.105611316859722,0.412696540355682,0.454258769750595
"3440",1956,-0.0580855906009674,0.416869193315506,0.459104090929031
"3444",1954,0.15060105919838,0.56660395860672,0.538523316383362
"3445",1956,0.170800775289536,0.592474937438965,0.59848541021347
"3446",1958,-0.0724323689937592,0.448143571615219,0.441522657871246
"3449",1954,0.14244969189167,0.584069490432739,0.583165347576141
"3450",1956,0.14244969189167,0.584069490432739,0.583165347576141
"3451",1958,0.148959785699844,0.592054784297943,0.569956600666046
"3460",1966,0.168077230453491,0.595217883586884,0.616234004497528
"3465",1966,0.130080461502075,0.567602336406708,0.574006497859955
"3466",1968,0.0870580673217773,0.581187844276428,0.512545168399811
"3470",1966,0.116078674793243,0.599108695983887,0.557944357395172
"3471",1968,0.115429908037186,0.599108695983887,0.557944357395172
"3474",1964,0.0362126529216766,0.55524605512619,0.509494304656982
"3475",1966,0.0191540718078613,0.520029544830322,0.465887308120728
"3476",1968,-0.0407918095588684,0.4126837849617,0.447118937969208
"3480",1966,0.181256294250488,0.636393308639526,0.61733740568161
"3481",1968,0.126301527023315,0.573815405368805,0.548367142677307
"3484",1964,0.174936294555664,0.592474937438965,0.59848541021347
"3485",1966,-0.0121908187866211,0.455277919769287,0.490103662014008
"3486",1968,-0.245754361152649,0.377537816762924,0.442024797201157
"3489",1964,0.249966740608215,0.658842325210571,0.661363184452057
"3490",1966,0.10040932148695,0.589743673801422,0.506685197353363
"3491",1968,0.0489676482975483,0.567738711833954,0.525334537029266
"3494",1964,-0.00106510519981384,0.452087700366974,0.453472971916199
"3495",1966,0.0515416860580444,0.56830370426178,0.540523052215576
"3496",1968,0.132461935281754,0.567602336406708,0.574006497859955
"3499",1964,0.240082949399948,0.641158401966095,0.630519151687622
"3500",1966,0.135242223739624,0.563722848892212,0.560968160629272
"3501",1968,0.114117354154587,0.621084570884705,0.577381432056427
"3516",1968,0.201259553432465,0.613519787788391,0.573727965354919
"3521",1968,0.219003438949585,0.60321968793869,0.63100653886795
"3526",1968,-0.208191275596619,0.381492048501968,0.414540827274323
"3536",1968,0.25031504034996,0.638899028301239,0.621499121189117
"3550",1966,-0.0219830572605133,0.478721141815186,0.520916044712067
"3559",1964,-0.192520469427109,0.391616851091385,0.389421999454498
"3560",1966,-0.100081086158752,0.422554552555084,0.429781138896942
"3564",1964,0.0269936621189117,0.535835683345795,0.515917360782623
"3565",1966,-0.124626904726028,0.393183499574661,0.366201162338257
"3569",1964,-0.00238284468650818,0.452087700366974,0.453472971916199
"3575",1966,0.135695517063141,0.563722848892212,0.560968160629272
"3576",1968,0.219136774539948,0.60321968793869,0.63100653886795
"3581",1968,0.224847674369812,0.645943760871887,0.60882979631424
"3584",1964,-0.12884458899498,0.391132682561874,0.40867230296135
"3589",1964,0.131394952535629,0.567602336406708,0.574006497859955
"3590",1966,-0.115449458360672,0.421190738677979,0.445347845554352
"3591",1968,-0.173458814620972,0.368037611246109,0.408233940601349
"3594",1964,-0.125095456838608,0.391132682561874,0.40867230296135
"3595",1966,-0.0510017871856689,0.422599375247955,0.431375712156296
"3596",1968,-0.17075377702713,0.368037611246109,0.408233940601349
"3599",1964,0.015714555978775,0.520029544830322,0.465887308120728
"3600",1966,-0.0466521084308624,0.405659049749374,0.488230556249619
"3601",1968,-0.108169198036194,0.412696540355682,0.454258769750595
"3604",1964,0.00829100608825684,0.539007782936096,0.497000336647034
"3605",1966,0.0604591071605682,0.538226783275604,0.495486587285995
"3606",1968,0.158388555049896,0.606199741363525,0.617055058479309
"3610",1966,0.126576125621796,0.573815405368805,0.548367142677307
"3611",1968,-0.0690971314907074,0.44115549325943,0.44494640827179
"3619",1964,-0.194805502891541,0.391616851091385,0.389421999454498
"3624",1964,-0.133852988481522,0.396961212158203,0.383705943822861
"3630",1966,0.213697105646133,0.677564263343811,0.655063629150391
"3631",1968,0.231638789176941,0.624011635780334,0.607193648815155
"3634",1964,0.010892391204834,0.518354594707489,0.472539275884628
"3635",1966,0.0175524950027466,0.520029544830322,0.465887308120728
"3636",1968,0.0119081139564514,0.518354594707489,0.472539275884628
"3645",1966,0.174981772899628,0.592474937438965,0.59848541021347
"3649",1964,0.064095675945282,0.538226783275604,0.495486587285995
"3656",1968,0.206998378038406,0.591750741004944,0.580021023750305
"3661",1968,0.243799090385437,0.641158401966095,0.630519151687622
"3665",1966,0.154641032218933,0.56660395860672,0.538523316383362
"3666",1968,0.0979951322078705,0.56675124168396,0.535502552986145
"3671",1968,-0.18006557226181,0.394276797771454,0.414450019598007
"3674",1964,-0.0329132080078125,0.427786231040955,0.445796489715576
"3675",1966,-0.205206364393234,0.381492048501968,0.414540827274323
"3679",1964,0.0137615203857422,0.518354594707489,0.472539275884628
"3680",1966,0.00513243675231934,0.539007782936096,0.497000336647034
"3681",1968,-0.11826679110527,0.421190738677979,0.445347845554352
"3684",1964,-0.099382072687149,0.40701898932457,0.410518795251846
"3689",1964,0.115856379270554,0.599108695983887,0.557944357395172
"3690",1966,0.0126452445983887,0.518354594707489,0.472539275884628
"3691",1968,-0.0141396522521973,0.455277919769287,0.490103662014008
"3694",1964,-0.141063660383224,0.380722761154175,0.420196175575256
"3701",1968,-0.217572182416916,0.371206998825073,0.412021726369858
"3710",1966,0.135078370571136,0.563722848892212,0.560968160629272
"3711",1968,0.0698673725128174,0.577433168888092,0.543012738227844
"3739",1964,0.0719927847385406,0.597879230976105,0.526721119880676
"3740",1966,0.136820644140244,0.563722848892212,0.560968160629272
"3744",1964,0.227903008460999,0.601154208183289,0.63194078207016
"3745",1966,0.148065656423569,0.592054784297943,0.569956600666046
"3746",1968,0.154956012964249,0.56660395860672,0.538523316383362
"3750",1966,-0.01481693983078,0.455277919769287,0.490103662014008
"3751",1968,0.088803768157959,0.581187844276428,0.512545168399811
"3761",1968,0.200543999671936,0.613519787788391,0.573727965354919
"3789",1964,0.124364286661148,0.561517000198364,0.576838791370392
"3790",1966,0.092902660369873,0.614796221256256,0.584919214248657
"3791",1968,0.238801211118698,0.650245904922485,0.628190994262695
"3794",1964,-0.12647557258606,0.391132682561874,0.40867230296135
"3799",1964,0.0327039957046509,0.544944763183594,0.501775443553925
"3800",1966,0.0273982584476471,0.535835683345795,0.515917360782623
"3801",1968,-0.0292940139770508,0.438607752323151,0.462698698043823
"3804",1964,0.0637397468090057,0.538226783275604,0.495486587285995
"3805",1966,0.0395517945289612,0.55524605512619,0.509494304656982
"3806",1968,-0.0250381231307983,0.438607752323151,0.462698698043823
"3810",1966,-0.0816178023815155,0.393856048583984,0.466867417097092
"3811",1968,-0.148792445659637,0.428617924451828,0.456191748380661
"3814",1964,-0.00552317500114441,0.442523181438446,0.464892327785492
"3819",1964,-0.120310664176941,0.393183499574661,0.366201162338257
"3821",1968,-0.175572246313095,0.391896307468414,0.425834864377975
"3824",1964,-0.0680946111679077,0.44115549325943,0.44494640827179
"3829",1964,-0.167793869972229,0.381468206644058,0.418078482151031
"3834",1964,0.0240639448165894,0.526719570159912,0.52318012714386
"3835",1966,0.168200671672821,0.595217883586884,0.616234004497528
"3836",1968,0.0754134058952332,0.573001980781555,0.525536715984344
"3844",1964,-0.135056763887405,0.360695838928223,0.395641356706619
"3849",1964,-0.101363390684128,0.422554552555084,0.429781138896942
"3854",1964,-0.168558120727539,0.381468206644058,0.418078482151031
"3859",1964,0.0550813972949982,0.571296095848083,0.510195434093475
"3860",1966,0.0461506545543671,0.567738711833954,0.525334537029266
"3861",1968,0.126500248908997,0.573815405368805,0.548367142677307
"3864",1964,-0.0523305833339691,0.422599375247955,0.431375712156296
"3865",1966,-0.224818706512451,0.352606773376465,0.351172238588333
"3880",1966,0.198452711105347,0.62489664554596,0.606481790542603
"3885",1966,0.132805317640305,0.567602336406708,0.574006497859955
"3886",1968,0.22595739364624,0.601154208183289,0.63194078207016
"3890",1966,0.0376707315444946,0.55524605512619,0.509494304656982
"3891",1968,0.19608736038208,0.62489664554596,0.606481790542603
"3895",1966,0.182727605104446,0.636393308639526,0.61733740568161
"3899",1964,0.241011708974838,0.641158401966095,0.630519151687622
"3900",1966,0.122848749160767,0.561517000198364,0.576838791370392
"3901",1968,0.039055734872818,0.55524605512619,0.509494304656982
"3904",1964,-0.0229825973510742,0.478721141815186,0.520916044712067
"3906",1968,-0.138562440872192,0.360695838928223,0.395641356706619
"3909",1964,-0.0218131840229034,0.478721141815186,0.520916044712067
"3910",1966,-0.190987467765808,0.391616851091385,0.389421999454498
"3911",1968,-0.208617687225342,0.381492048501968,0.414540827274323
"3914",1964,-0.153706908226013,0.417075216770172,0.407009094953537
"3919",1964,-0.0157611072063446,0.447776228189468,0.481011390686035
"3929",1964,-0.171339511871338,0.368037611246109,0.408233940601349
"3934",1964,-0.181555420160294,0.394276797771454,0.414450019598007
"3945",1966,0.0455299317836761,0.567738711833954,0.525334537029266
"3946",1968,0.201186925172806,0.613519787788391,0.573727965354919
"3954",1964,-0.159967064857483,0.422813564538956,0.382385939359665
"3964",1964,0.0165673494338989,0.520029544830322,0.465887308120728
"3965",1966,-0.033281534910202,0.427786231040955,0.445796489715576
"3966",1968,-0.169731646776199,0.381468206644058,0.418078482151031
"3979",1964,-0.139401763677597,0.360695838928223,0.395641356706619
"3981",1968,-0.160584688186646,0.371515184640884,0.403639167547226
"3984",1964,-0.097794383764267,0.40701898932457,0.410518795251846
"3986",1968,-0.234159380197525,0.338507264852524,0.338756203651428
"3989",1964,0.0152598321437836,0.520029544830322,0.465887308120728
"3990",1966,0.105340331792831,0.608147740364075,0.578928768634796
"3991",1968,0.231141209602356,0.624011635780334,0.607193648815155
"4015",1966,0.183146715164185,0.636393308639526,0.61733740568161
"4019",1964,0.182774424552917,0.636393308639526,0.61733740568161
"4020",1966,0.0397708415985107,0.55524605512619,0.509494304656982
"4021",1968,0.0807057917118073,0.555431842803955,0.529476523399353
"4024",1964,-0.178570121526718,0.391896307468414,0.425834864377975
"4030",1966,0.124815583229065,0.561517000198364,0.576838791370392
"4031",1968,0.107163935899734,0.608147740364075,0.578928768634796
"4035",1966,0.140691518783569,0.584069490432739,0.583165347576141
"4036",1968,0.193855553865433,0.678367853164673,0.604167699813843
"4045",1966,0.197800129652023,0.62489664554596,0.606481790542603
"4050",1966,0.197195887565613,0.62489664554596,0.606481790542603
"4054",1964,-0.216803997755051,0.371206998825073,0.412021726369858
"4059",1964,0.137183547019958,0.563722848892212,0.560968160629272
"4060",1966,0.0180176496505737,0.520029544830322,0.465887308120728
"4061",1968,0.115252584218979,0.599108695983887,0.557944357395172
"4064",1964,-0.171831011772156,0.368037611246109,0.408233940601349
"4069",1964,-0.156454652547836,0.422813564538956,0.382385939359665
"4074",1964,-0.179558515548706,0.391896307468414,0.425834864377975
"4079",1964,-0.168881386518478,0.381468206644058,0.418078482151031
"4084",1964,-0.127597063779831,0.391132682561874,0.40867230296135
"4089",1964,-0.128749936819077,0.391132682561874,0.40867230296135
"4094",1964,-0.079711526632309,0.41492372751236,0.448921769857407
"4095",1966,-0.168807744979858,0.381468206644058,0.418078482151031
"4096",1968,-0.217728585004807,0.371206998825073,0.412021726369858
"4099",1964,0.0481132566928864,0.567738711833954,0.525334537029266
"4100",1966,-0.0459565818309784,0.405659049749374,0.488230556249619
"4104",1964,-0.0962472259998322,0.40701898932457,0.410518795251846
"4105",1966,-0.244107365608215,0.383287221193314,0.350013911724091
"4110",1966,0.123949646949768,0.561517000198364,0.576838791370392
"4111",1968,0.082910567522049,0.555431842803955,0.529476523399353
"4114",1964,-0.0590430200099945,0.416869193315506,0.459104090929031
"4119",1964,0.0911241769790649,0.614796221256256,0.584919214248657
"4120",1966,0.128650993108749,0.573815405368805,0.548367142677307
"4121",1968,0.0796920955181122,0.573001980781555,0.525536715984344
"4130",1966,0.166081190109253,0.595217883586884,0.616234004497528
"4131",1968,0.13694840669632,0.563722848892212,0.560968160629272
"4134",1964,-0.0577921867370605,0.416869193315506,0.459104090929031
"4135",1966,-0.14992955327034,0.428617924451828,0.456191748380661
"4136",1968,-0.101171523332596,0.422554552555084,0.429781138896942
"4139",1964,0.212993651628494,0.677564263343811,0.655063629150391
"4140",1966,0.115437030792236,0.599108695983887,0.557944357395172
"4141",1968,0.0447883605957031,0.569284200668335,0.489214479923248
"4144",1964,-0.0416547954082489,0.4126837849617,0.447118937969208
"4146",1968,-0.0283751785755157,0.438607752323151,0.462698698043823
"4149",1964,0.103596180677414,0.589743673801422,0.506685197353363
"4150",1966,0.0221605002880096,0.526719570159912,0.52318012714386
"4154",1964,-0.0827165842056274,0.393856048583984,0.466867417097092
"4159",1964,-0.0831750929355621,0.393856048583984,0.466867417097092
"4160",1966,-0.086592435836792,0.407004415988922,0.466141819953918
"4161",1968,-0.19525620341301,0.396428644657135,0.410424441099167
"4164",1964,0.129348188638687,0.573815405368805,0.548367142677307
"4165",1966,-0.0217263698577881,0.478721141815186,0.520916044712067
"4166",1968,-0.0891679525375366,0.407004415988922,0.466141819953918
"4169",1964,0.0882884562015533,0.581187844276428,0.512545168399811
"4170",1966,0.0766682922840118,0.573001980781555,0.525536715984344
"4171",1968,0.0884648561477661,0.581187844276428,0.512545168399811
"4174",1964,-0.00893664360046387,0.442523181438446,0.464892327785492
"4176",1968,-0.0774917602539062,0.41492372751236,0.448921769857407
"4179",1964,0.00986588001251221,0.539007782936096,0.497000336647034
"4180",1966,0.114916771650314,0.621084570884705,0.577381432056427
"4181",1968,0.0616292953491211,0.538226783275604,0.495486587285995
"4189",1964,0.0098896324634552,0.539007782936096,0.497000336647034
"4190",1966,-0.0208938121795654,0.478721141815186,0.520916044712067
"4191",1968,-0.0945332944393158,0.392090976238251,0.414985239505768
"4194",1964,0.0536160469055176,0.56830370426178,0.540523052215576
"4195",1966,-0.0449445247650146,0.4126837849617,0.447118937969208
"4199",1964,-0.0857990980148315,0.407004415988922,0.466141819953918
"4204",1964,-0.224428415298462,0.352606773376465,0.351172238588333
"4209",1964,-0.1311956346035,0.396961212158203,0.383705943822861
"4215",1966,-0.0817638635635376,0.393856048583984,0.466867417097092
"4216",1968,-0.213157564401627,0.393436163663864,0.408660441637039
"4219",1964,-0.0948556661605835,0.392090976238251,0.414985239505768
"4224",1964,-0.148630976676941,0.428617924451828,0.456191748380661
"4229",1964,-0.132390469312668,0.396961212158203,0.383705943822861
"4234",1964,0.0652382373809814,0.577433168888092,0.543012738227844
"4235",1966,-0.036175400018692,0.463498711585999,0.4673912525177
"4236",1968,-0.175798058509827,0.391896307468414,0.425834864377975
"4250",1966,0.194574236869812,0.678367853164673,0.604167699813843
"4269",1964,-0.190793395042419,0.391616851091385,0.389421999454498
"4271",1968,-0.20170471072197,0.347458600997925,0.404969841241837
"4274",1964,0.0678378343582153,0.577433168888092,0.543012738227844
"4275",1966,-0.140788316726685,0.380722761154175,0.420196175575256
"4276",1968,-0.160657405853271,0.371515184640884,0.403639167547226
"4279",1964,0.162312731146812,0.610120296478271,0.53767466545105
"4280",1966,0.000164297060109675,0.524780869483948,0.523117542266846
"4281",1968,0.0398068577051163,0.55524605512619,0.509494304656982
"4284",1964,0.0376708507537842,0.55524605512619,0.509494304656982
"4285",1966,-0.0585651397705078,0.416869193315506,0.459104090929031
"4289",1964,-0.210878282785416,0.393436163663864,0.408660441637039
"4294",1964,0.0404590368270874,0.569284200668335,0.489214479923248
"4295",1966,-0.0758897364139557,0.41492372751236,0.448921769857407
"4299",1964,-0.113367319107056,0.423870593309402,0.438292682170868
"4309",1964,-0.20100811123848,0.347458600997925,0.404969841241837
"4314",1964,-0.135252237319946,0.360695838928223,0.395641356706619
"4319",1964,-0.235190153121948,0.384374409914017,0.385249346494675
"4325",1966,0.215152025222778,0.60321968793869,0.63100653886795
"4326",1968,0.148011058568954,0.592054784297943,0.569956600666046
"4329",1964,0.0477156639099121,0.567738711833954,0.525334537029266
"4330",1966,-0.0404069423675537,0.4126837849617,0.447118937969208
"4334",1964,-0.107317596673965,0.412696540355682,0.454258769750595
"4339",1964,-0.108086109161377,0.412696540355682,0.454258769750595
"4344",1964,-0.094899982213974,0.392090976238251,0.414985239505768
"4346",1968,-0.237508147954941,0.384374409914017,0.385249346494675
"4349",1964,-0.0933986604213715,0.392090976238251,0.414985239505768
"4350",1966,-0.192948311567307,0.391616851091385,0.389421999454498
"4351",1968,-0.102099716663361,0.422554552555084,0.429781138896942
"4355",1966,-0.198227256536484,0.396428644657135,0.410424441099167
"4359",1964,-0.0438179671764374,0.4126837849617,0.447118937969208
"4360",1966,-0.221954107284546,0.352606773376465,0.351172238588333
"4361",1968,-0.191175639629364,0.391616851091385,0.389421999454498
"4364",1964,-0.0298234224319458,0.438607752323151,0.462698698043823
"4365",1966,-0.106693983078003,0.412696540355682,0.454258769750595
"4371",1968,0.205436944961548,0.591750741004944,0.580021023750305
"4389",1964,-0.132732748985291,0.396961212158203,0.383705943822861
"4390",1966,-0.117486238479614,0.421190738677979,0.445347845554352
"4391",1968,0.094232827425003,0.614796221256256,0.584919214248657
"4396",1968,-0.039027214050293,0.463498711585999,0.4673912525177
"4399",1964,0.0322990007698536,0.544944763183594,0.501775443553925
"4400",1966,-0.169923156499863,0.381468206644058,0.418078482151031
"4404",1964,0.0434322357177734,0.569284200668335,0.489214479923248
"4405",1966,-0.14285883307457,0.380722761154175,0.420196175575256
"4406",1968,-0.20957638323307,0.381492048501968,0.414540827274323
"4409",1964,0.0303758382797241,0.544944763183594,0.501775443553925
"4410",1966,-0.0207393169403076,0.478721141815186,0.520916044712067
"4411",1968,-0.0177747011184692,0.447776228189468,0.481011390686035
